Year,RCDTS,School Name,City,County,Title 1 Status,Student Attendance Rate,Student Mobility Rate,Student Chronic Truancy Rate,High School Dropout Rate - Total,School Type,Teacher Retention Rate
2021,150162990252292,Jungman Elem School,Chicago,Cook,Schoolwide Title I Program,91,5.4,40.1,,ELEMENTARY,91.3
2021,150162990252293,Kellogg Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,1.8,17.4,,ELEMENTARY,93.5
2021,150162990252294,Kershaw Elem School,Chicago,Cook,Schoolwide Title I Program,93.5,3.6,42.3,,ELEMENTARY,93.1
2021,150162990252296,Kilmer Elem School,Chicago,Cook,Schoolwide Title I Program,94.8,4.5,22.7,,ELEMENTARY,88.1
2021,150162990252299,Kinzie Elem School,Chicago,Cook,Schoolwide Title I Program,96.5,4.7,13.7,,ELEMENTARY,96
2021,15016299025229C,Academy for Global Citizenship,Chicago,Cook,Schoolwide Title I Program,91.3,0.9,43.3,,CHARTER SCH,84.8
2021,150162990252300,Kipling Elem School,Chicago,Cook,Schoolwide Title I Program,93.2,4.4,32.3,,ELEMENTARY,92.3
2021,150162990252303,Lozano Elem Bilingual & Intl Ctr,Chicago,Cook,Schoolwide Title I Program,92.1,3.1,42.1,,ELEMENTARY,88.5
2021,150162990252304,Kozminski Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,89.3,7,59.4,,ELEMENTARY,87.5
2021,150162990252306,LaSalle Elem Language Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,3.1,10.7,,ELEMENTARY,92.4
2021,150162990252309,Lawndale Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,81.9,6.3,79,,ELEMENTARY,68.2
2021,15016299025230C,Rowe Elementary,Chicago,Cook,Schoolwide Title I Program,91.6,2.8,39.8,,CHARTER SCH,63.4
2021,150162990252311,Lewis Elem School,Chicago,Cook,Schoolwide Title I Program,91.9,5,35.2,,ELEMENTARY,95.4
2021,150162990252313,Libby Elem School,Chicago,Cook,Schoolwide Title I Program,89.3,10.5,56.5,,ELEMENTARY,86.1
2021,150162990252314,Lincoln Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.3,5.9,6.4,,ELEMENTARY,93.9
2021,150162990252315,Linne Elem School,Chicago,Cook,Schoolwide Title I Program,97.2,3.1,12.8,,ELEMENTARY,92.9
2021,150162990252316,Lloyd Elem School,Chicago,Cook,Schoolwide Title I Program,94.3,2.1,25.4,,ELEMENTARY,92.7
2021,150162990252317,Locke  J Elem School,Chicago,Cook,Schoolwide Title I Program,92,4,37.1,,ELEMENTARY,94
2021,150162990252319,Lovett Elem School,Chicago,Cook,Schoolwide Title I Program,93.1,3.3,39.9,,ELEMENTARY,93.8
2021,150162990252321,Lowell Elem School,Chicago,Cook,Schoolwide Title I Program,91.9,6.4,34.2,,ELEMENTARY,86.8
2021,150162990252323,Lyon Elem School,Chicago,Cook,Schoolwide Title I Program,93.1,3.1,34,,ELEMENTARY,97.8
2021,150162990252324,Madison Elem School,Chicago,Cook,Schoolwide Title I Program,91,12.9,51.1,,ELEMENTARY,88.9
2021,150162990252326,Manierre Elem School,Chicago,Cook,Schoolwide Title I Program,81.9,7.9,69.7,,ELEMENTARY,83.7
2021,150162990252328,Mann Elem School,Chicago,Cook,Schoolwide Title I Program,91.2,9.8,50.4,,ELEMENTARY,90.9
2021,15016299025232C,Catalyst Charter - Maria ES,Chicago,Cook,Schoolwide Title I Program,94.7,2.2,26.3,1.3,CHARTER SCH,78.3
2021,150162990252330,Marquette Elem School,Chicago,Cook,Schoolwide Title I Program,93.9,6.3,36.7,,ELEMENTARY,87.2
2021,150162990252331,Marsh Elem School,Chicago,Cook,Schoolwide Title I Program,90.7,5,44.1,,ELEMENTARY,92.2
2021,150162990252334,Mason Elem School,Chicago,Cook,Schoolwide Title I Program,84,6.5,59.2,,ELEMENTARY,
2021,150162990252337,Mayer Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,7.5,12,,ELEMENTARY,94
2021,150162990252339,McClellan Elem School,Chicago,Cook,Schoolwide Title I Program,90.2,5.5,45.9,,ELEMENTARY,84.4
2021,15016299025233C,Montessori of Englewood Chtr ES,Chicago,Cook,Schoolwide Title I Program,87.3,11.3,61.8,,CHARTER SCH,61.5
2021,150162990252341,McCormick Elem School,Chicago,Cook,Schoolwide Title I Program,92.6,1.9,29.2,,ELEMENTARY,91.8
2021,150162990252344,McCutcheon Elem School,Chicago,Cook,Schoolwide Title I Program,93.1,9.7,34.9,,ELEMENTARY,87.3
2021,150162990252345,McDade Elem Classical School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98,2.2,7.8,,ELEMENTARY,78.9
2021,150162990252346,McKay Elem School,Chicago,Cook,Schoolwide Title I Program,91.4,8.1,35.9,,ELEMENTARY,94.7
2021,150162990252349,McPherson Elem School,Chicago,Cook,Schoolwide Title I Program,96.3,4.1,19.7,,ELEMENTARY,94.1
2021,150162990252352,Melody Elem School,Chicago,Cook,Schoolwide Title I Program,95,6.9,3.6,,ELEMENTARY,87.3
2021,150162990252353,Mitchell Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,4.4,9.8,,ELEMENTARY,90
2021,150162990252354,Mollison Elem School,Chicago,Cook,Schoolwide Title I Program,83.4,3.6,67.7,,ELEMENTARY,76.1
2021,150162990252355,Monroe Elem School,Chicago,Cook,Schoolwide Title I Program,94,3.3,23.2,,ELEMENTARY,94.3
2021,150162990252356,Moos Elem School,Chicago,Cook,Schoolwide Title I Program,93.9,5.4,33.7,,ELEMENTARY,83.3
2021,150162990252357,Morrill Elem Math & Sci School,Chicago,Cook,Schoolwide Title I Program,89.9,9.6,47,,ELEMENTARY,84.7
2021,150162990252358,Inter-American Elem Magnet School,Chicago,Cook,Schoolwide Title I Program,96.8,1.4,12.7,,ELEMENTARY,87.2
2021,15016299025235C,Christopher House Chrt ES,Chicago,Cook,Schoolwide Title I Program,94.3,1.2,33.6,,CHARTER SCH,0
2021,150162990252361,Mount Greenwood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.2,5,7.3,,ELEMENTARY,99.3
2021,150162990252362,Mount Vernon Elem School,Chicago,Cook,Schoolwide Title I Program,86.8,11.3,56.9,,ELEMENTARY,87.9
2021,150162990252363,Mozart Elem School,Chicago,Cook,Schoolwide Title I Program,93.2,4.6,32.8,,ELEMENTARY,92.3
2021,150162990252365,Murphy Elem School,Chicago,Cook,Schoolwide Title I Program,93.5,6.5,30.3,,ELEMENTARY,92.8
2021,150162990252366,Murray Elem Language Academy,Chicago,Cook,Schoolwide Title I Program,92.4,2.3,39.7,,ELEMENTARY,87.9
2021,150162990252367,Brown R Elem Community Acad,Chicago,Cook,Schoolwide Title I Program,86.7,9.6,56.4,,ELEMENTARY,90.2
2021,150162990252368,Nash Elem School,Chicago,Cook,Schoolwide Title I Program,82.1,11.3,67.5,,ELEMENTARY,85.3
2021,150162990252369,Neil Elem School,Chicago,Cook,Schoolwide Title I Program,88.8,2.7,53.7,,ELEMENTARY,72
2021,15016299025236C,Chicago Collegiate Charter School,Chicago,Cook,Schoolwide Title I Program,86.4,5.2,54.2,5.2,CHARTER SCH,48.1
2021,150162990252370,Nettelhorst Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,7.2,14.1,,ELEMENTARY,96.8
2021,150162990252371,Newberry Elem Math & Science Acad,Chicago,Cook,Schoolwide Title I Program,94.3,2,24.8,,ELEMENTARY,90.8
2021,150162990252372,Carver Primary School,Chicago,Cook,Schoolwide Title I Program,77.6,10.6,74.1,,ELEMENTARY,78.2
2021,150162990252373,Nightingale Elem School,Chicago,Cook,Schoolwide Title I Program,93.2,4.3,31,,ELEMENTARY,94.4
2021,150162990252374,Nixon Elem School,Chicago,Cook,Schoolwide Title I Program,91.5,4.9,38.2,,ELEMENTARY,91.2
2021,150162990252375,Nobel Elem School,Chicago,Cook,Schoolwide Title I Program,94.1,4.7,29.6,,ELEMENTARY,82.6
2021,150162990252376,Norwood Park Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.7,3.1,12.8,,ELEMENTARY,96.6
2021,150162990252380,Ogden Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",91.9,10,34,,ELEMENTARY,
2021,150162990252381,Oglesby Elem School,Chicago,Cook,Schoolwide Title I Program,95,14.3,31.9,,ELEMENTARY,86.2
2021,150162990252382,OKeeffe Elem School,Chicago,Cook,Schoolwide Title I Program,88.5,9.4,61.2,,ELEMENTARY,82.1
2021,150162990252383,Onahan Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.8,4.6,12.1,,ELEMENTARY,93.9
2021,150162990252384,Oriole Park Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.9,4.3,13.6,,ELEMENTARY,93.4
2021,150162990252385,Piccolo Elem Specialty School,Chicago,Cook,Schoolwide Title I Program,91.3,4,38.3,,ELEMENTARY,85.7
2021,150162990252386,Otis Elem School,Chicago,Cook,Schoolwide Title I Program,90.8,3.7,38.9,,ELEMENTARY,85.2
2021,150162990252387,OToole Elem School,Chicago,Cook,Schoolwide Title I Program,87.8,12.2,59.1,,ELEMENTARY,89.1
2021,150162990252389,Owen Elem Scholastic Academy,Chicago,Cook,Schoolwide Title I Program,95.9,1.2,17.1,,ELEMENTARY,93.8
2021,150162990252391,Palmer Elem School,Chicago,Cook,Schoolwide Title I Program,95.4,4.3,23.8,,ELEMENTARY,93.8
2021,150162990252392,Parker Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,91.6,9.8,44,,ELEMENTARY,95.3
2021,150162990252394,Park Manor Elem School,Chicago,Cook,Schoolwide Title I Program,91,9.1,35.5,,ELEMENTARY,100
2021,150162990252395,Parkside Elem Community Academy,Chicago,Cook,Schoolwide Title I Program,85.2,9.3,59.8,,ELEMENTARY,68.2
2021,150162990252396,Pasteur Elem School,Chicago,Cook,Schoolwide Title I Program,93.8,3.8,16.8,,ELEMENTARY,97.6
2021,150162990252398,Peck Elem School,Chicago,Cook,Schoolwide Title I Program,94.5,4,29.4,,ELEMENTARY,90
2021,150162990252399,Peirce Elem Intl Studies School,Chicago,Cook,Schoolwide Title I Program,95.4,2.7,17.7,,ELEMENTARY,87.8
2021,150162990252400,Penn Elem School,Chicago,Cook,Schoolwide Title I Program,90.2,9.1,49.5,,ELEMENTARY,86.5
2021,150162990252401,Washington  H Elem School,Chicago,Cook,Schoolwide Title I Program,86.6,13.5,67.1,,ELEMENTARY,79.4
2021,150162990252402,Pershing Elem Humanities Magnet,Chicago,Cook,Schoolwide Title I Program,89.2,5.2,57.6,,ELEMENTARY,81.8
2021,150162990252403,Peterson Elem School,Chicago,Cook,Schoolwide Title I Program,95.3,7.1,24,,ELEMENTARY,94.1
2021,150162990252404,Pickard Elem School,Chicago,Cook,Schoolwide Title I Program,96.2,5,22.4,,ELEMENTARY,93.8
2021,150162990252405,Pirie Elem Fine Arts & Academic C,Chicago,Cook,Schoolwide Title I Program,85.8,11.3,64.8,,ELEMENTARY,89.7
2021,150162990252406,Plamondon Elem School,Chicago,Cook,Schoolwide Title I Program,92,5.5,43.4,,ELEMENTARY,95.8
2021,150162990252409,Portage Park Elem School,Chicago,Cook,Schoolwide Title I Program,94.6,6.6,24.1,,ELEMENTARY,90.2
2021,15016299025240C,Horizon Sci Academy - Southwest Charter,Chicago,Cook,Schoolwide Title I Program,95.6,2.3,25,0.7,CHARTER SCH,63.5
2021,150162990252410,Prescott Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.5,5.1,14.6,,ELEMENTARY,85.1
2021,150162990252412,Prussing Elem School,Chicago,Cook,Schoolwide Title I Program,96,4.3,13.9,,ELEMENTARY,95.6
2021,150162990252413,Pulaski Intl Sch of Chicago,Chicago,Cook,Schoolwide Title I Program,95.7,3,16.7,,ELEMENTARY,92.9
2021,150162990252414,Pullman Elem School,Chicago,Cook,Schoolwide Title I Program,90.6,15.8,51.1,,ELEMENTARY,75
2021,150162990252416,Ravenswood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,4.3,15,,ELEMENTARY,85.3
2021,150162990252417,Ray Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",93.4,5.5,30.2,,ELEMENTARY,91.2
2021,150162990252419,Reavis Elem Math & Sci Spec Schl,Chicago,Cook,Schoolwide Title I Program,82.6,13,74,,ELEMENTARY,96.4
2021,15016299025241C,Great Lakes Academy Charter ES,Chicago,Cook,Schoolwide Title I Program,90,7.7,55.1,,CHARTER SCH,57.5
2021,150162990252421,Reilly Elem School,Chicago,Cook,Schoolwide Title I Program,94.8,2.3,20.7,,ELEMENTARY,91.8
2021,150162990252422,Reinberg Elem School,Chicago,Cook,Schoolwide Title I Program,93.3,4.1,27.3,,ELEMENTARY,95.3
2021,150162990252423,Revere Elem School,Chicago,Cook,Schoolwide Title I Program,85.6,11.5,63.4,,ELEMENTARY,60
2021,150162990252426,Rogers Elem School,Chicago,Cook,Schoolwide Title I Program,95.6,2.8,19,,ELEMENTARY,93.4
2021,150162990252428,Ruggles Elem School,Chicago,Cook,Schoolwide Title I Program,92.2,5.7,45.6,,ELEMENTARY,85.4
2021,150162990252429,Ryder Elem Math & Sci Spec School,Chicago,Cook,Schoolwide Title I Program,96.6,4.8,15.6,,ELEMENTARY,90
2021,150162990252434,Sauganash Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.7,3.4,2,,ELEMENTARY,98.6
2021,150162990252435,Sawyer Elem School,Chicago,Cook,Schoolwide Title I Program,91.5,4.3,36.1,,ELEMENTARY,91.7
2021,150162990252436,Sayre Elem Language Academy,Chicago,Cook,Schoolwide Title I Program,93.2,3.4,32.1,,ELEMENTARY,91.9
2021,150162990252437,Ashe Elem School,Chicago,Cook,Schoolwide Title I Program,84.6,11.9,65.2,,ELEMENTARY,91.4
2021,150162990252438,Scammon Elem School,Chicago,Cook,Schoolwide Title I Program,92.2,2.6,31.5,,ELEMENTARY,91.5
2021,150162990252442,Schmid Elem School,Chicago,Cook,Schoolwide Title I Program,91.6,4.6,51.4,,ELEMENTARY,90.6
2021,150162990252444,Schubert Elem School,Chicago,Cook,Schoolwide Title I Program,92,5.2,34.7,,ELEMENTARY,90.6
2021,150162990252446,Seward Elem Communication Arts Ac,Chicago,Cook,Schoolwide Title I Program,87.6,4.3,53.4,,ELEMENTARY,94.7
2021,15016299025244C,Moving Everest Charter School,Chicago,Cook,Schoolwide Title I Program,84.5,3.9,73.1,,CHARTER SCH,74
2021,150162990252451,Sheridan Elem Math & Science Acad,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",98,2.5,3.1,,ELEMENTARY,96.2
2021,150162990252452,Mireles Elem Academy,Chicago,Cook,Schoolwide Title I Program,88.2,10.4,44,,ELEMENTARY,86
2021,150162990252453,Sherman Elem School,Chicago,Cook,Schoolwide Title I Program,89.7,9.5,63.2,,ELEMENTARY,90.9
2021,150162990252454,Sherwood Elem School,Chicago,Cook,Schoolwide Title I Program,91.2,6.7,46.4,,ELEMENTARY,98.1
2021,150162990252455,Shields Elem School,Chicago,Cook,Schoolwide Title I Program,90.7,7.9,42.7,,ELEMENTARY,91.1
2021,150162990252456,Shoesmith Elem School,Chicago,Cook,Schoolwide Title I Program,91.9,5.1,42.9,,ELEMENTARY,86.4
2021,150162990252457,Shoop Math-Sci Tech Elem Academy,Chicago,Cook,Schoolwide Title I Program,89.3,6.3,52.4,,ELEMENTARY,94
2021,150162990252458,Skinner Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97,4.1,13.7,,ELEMENTARY,95.8
2021,150162990252459,Smyser Elem School,Chicago,Cook,Schoolwide Title I Program,94.6,3.5,23.3,,ELEMENTARY,97.7
2021,15016299025245C,KIPP Chicago Charter School - KIPP One Academy,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",92.2,3,34.2,,CHARTER SCH,33.8
2021,150162990252460,Smyth  J Elem School,Chicago,Cook,Schoolwide Title I Program,82.4,5,72,,ELEMENTARY,75
2021,150162990252461,Solomon Elem School,Chicago,Cook,Schoolwide Title I Program,95.1,3.5,21,,ELEMENTARY,96.4
2021,150162990252462,Spencer Technology Acad Elem Sch,Chicago,Cook,Schoolwide Title I Program,83.3,13.9,73.4,,ELEMENTARY,71.2
2021,150162990252464,Stagg Elem School,Chicago,Cook,Schoolwide Title I Program,92.3,7.4,41.1,,ELEMENTARY,90.9
2021,150162990252465,Stevenson Elem School,Chicago,Cook,Schoolwide Title I Program,94.9,2.8,9.9,,ELEMENTARY,94.5
2021,150162990252468,Stone Elem Scholastic Academy,Chicago,Cook,Schoolwide Title I Program,97.3,2.3,10.6,,ELEMENTARY,91.7
2021,150162990252469,Spry Elem Community School,Chicago,Cook,Schoolwide Title I Program,93.4,6.3,33.1,,ELEMENTARY,86.7
2021,15016299025246C,CICS - Bucktown Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",93,2.3,37.4,,CHARTER SCH,63.2
2021,150162990252472,Stowe Elem School,Chicago,Cook,Schoolwide Title I Program,89.8,4.9,42.4,,ELEMENTARY,84.6
2021,150162990252474,Sullivan Elem School,Chicago,Cook,Schoolwide Title I Program,88.5,14.6,60.9,,ELEMENTARY,92
2021,150162990252475,Sumner Elem Math & Sci Comm Acad,Chicago,Cook,Schoolwide Title I Program,90.4,3.9,54.7,,ELEMENTARY,91.2
2021,150162990252476,Sutherland Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.5,6.3,18.3,,ELEMENTARY,89
2021,150162990252477,Swift Elem Specialty School,Chicago,Cook,Schoolwide Title I Program,96.2,7,17.7,,ELEMENTARY,94.4
2021,150162990252478,Talcott Elem School,Chicago,Cook,Schoolwide Title I Program,97,6,19,,ELEMENTARY,85.5
2021,150162990252479,Tanner Elem School,Chicago,Cook,Schoolwide Title I Program,86.7,8.5,52.3,,ELEMENTARY,95.2
2021,15016299025247C,CICS - Longwood Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",84.5,3.3,65.6,0,CHARTER SCH,7.6
2021,150162990252480,Taylor Elem School,Chicago,Cook,Schoolwide Title I Program,84.6,8.5,57.5,,ELEMENTARY,84.7
2021,150162990252484,Thorp  J N Elem School,Chicago,Cook,Schoolwide Title I Program,86.4,10.3,70.7,,ELEMENTARY,85
2021,150162990252486,Thorp  O A Elem Scholastic Acad,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",96.9,1.8,12.6,,ELEMENTARY,95.4
2021,150162990252487,Tilton Elem School,Chicago,Cook,Schoolwide Title I Program,94.1,15.4,31.8,,ELEMENTARY,87.9
2021,150162990252488,Tonti Elem School,Chicago,Cook,Schoolwide Title I Program,90.4,7.4,44.5,,ELEMENTARY,94.2
2021,15016299025248C,CICS - Prairie Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",91.4,2.3,46.1,,CHARTER SCH,78.8
2021,150162990252490,Twain Elem School,Chicago,Cook,Schoolwide Title I Program,95.8,2.6,1.6,,ELEMENTARY,92.6
2021,150162990252491,Vanderpoel Elem Magnet School,Chicago,Cook,Schoolwide Title I Program,96.4,4.9,20.5,,ELEMENTARY,85.3
2021,150162990252492,Lavizzo Elem School,Chicago,Cook,Schoolwide Title I Program,95.5,10.7,24.4,,ELEMENTARY,92.7
2021,150162990252494,Volta Elem School,Chicago,Cook,Schoolwide Title I Program,95.5,5.8,24,,ELEMENTARY,96
2021,150162990252497,Wacker Elem School,Chicago,Cook,Schoolwide Title I Program,95,1.4,26.7,,ELEMENTARY,81.8
2021,150162990252498,Wadsworth Elem School,Chicago,Cook,Schoolwide Title I Program,93.2,10.4,38.5,,ELEMENTARY,82.5
2021,15016299025249C,CICS - Washington Pk Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",89.7,5.9,57,,CHARTER SCH,
2021,150162990252500,Walsh Elem School,Chicago,Cook,Schoolwide Title I Program,92.2,5.5,34.9,,ELEMENTARY,95.8
2021,150162990252501,Ward  J Elem School,Chicago,Cook,Schoolwide Title I Program,97.5,2.6,7.7,,ELEMENTARY,93.9
2021,150162990252502,Warren Elem School,Chicago,Cook,Schoolwide Title I Program,94.2,9.4,32.3,,ELEMENTARY,90.5
2021,150162990252503,Washington  G Elem School,Chicago,Cook,Schoolwide Title I Program,95.3,3.2,21,,ELEMENTARY,92.5
2021,150162990252504,Waters Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.8,6,18.2,,ELEMENTARY,96.9
2021,150162990252505,Webster Elem School,Chicago,Cook,Schoolwide Title I Program,89.4,6.8,56.1,,ELEMENTARY,85.7
2021,150162990252506,Wentworth Elem School,Chicago,Cook,Schoolwide Title I Program,87.7,18.7,65.4,,ELEMENTARY,83.7
2021,150162990252507,Westcott Elem School,Chicago,Cook,Schoolwide Title I Program,91,8.6,52.9,,ELEMENTARY,83.3
2021,150162990252510,Pritzker Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",94.9,4,21.7,,ELEMENTARY,96.3
2021,150162990252512,Whistler Elem School,Chicago,Cook,Schoolwide Title I Program,92,2.4,43.9,,ELEMENTARY,95
2021,150162990252513,Whitney Elem School,Chicago,Cook,Schoolwide Title I Program,91.6,4.6,38.2,,ELEMENTARY,92.5
2021,150162990252514,Whittier Elem School,Chicago,Cook,Schoolwide Title I Program,92.4,5.3,35.7,,ELEMENTARY,94.1
2021,150162990252516,Wildwood Elem School,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97.1,5.3,7.6,,ELEMENTARY,94
2021,15016299025251C,CICS - West Belden Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",97,1.1,13.9,,CHARTER SCH,45.8
2021,150162990252521,Woodson South Elem School,Chicago,Cook,Schoolwide Title I Program,83,8.8,67.7,,ELEMENTARY,80.6
2021,150162990252525,Young Elem School,Chicago,Cook,Schoolwide Title I Program,86.4,7.4,61.7,,ELEMENTARY,96.7
2021,15016299025252C,CICS - Avalon/South Shore,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",92.7,3.5,41.3,,CHARTER SCH,0
2021,150162990252542,Yates Elem School,Chicago,Cook,Schoolwide Title I Program,90.6,3.8,41.1,,ELEMENTARY,75.5
2021,15016299025254C,CICS - Irving Park Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",95.3,2.3,29.4,,CHARTER SCH,71
2021,15016299025255C,CICS - Loomis Primary Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",81.8,4.6,68.6,,CHARTER SCH,6.3
2021,15016299025258C,Univ of Chicago Chtr-Nth Kenwood,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",94,3.3,34.9,,CHARTER SCH,80.8
2021,150162990252597,Hernandez Middle School,Chicago,Cook,Schoolwide Title I Program,93.4,2.3,31.5,,ELEMENTARY,92.2
2021,15016299025259C,Acero Chtr Sch Network - Octavio Paz Campus,Chicago,Cook,"Eligible, but Not a Participant in Title One Program",89.3,4.5,52,,CHARTER SCH,77.8
2021,150162990252603,Dirksen Elem School,Chicago,Cook,Schoolwide Title I Program,96.3,7.7,19.3,,ELEMENTARY,96.7
